"id","filename","link","response code","response text","title","content-type","screen shot","archived","internet archive response code","internet archive response text","wayback earliest date","internet archive earliest","wayback latest date","internet archive latest","internet archive save link","protocol error","protocol error","analysis version number","analysis version text","stats creation time"
"505411a7196f027dfac0e60285958700","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.westkentweather.co.uk/mdhp","404","Not Found","404 not found","text/html; charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","12 September 2007","http://web.archive.org/web/20070912023527/http://www.westkentweather.co.uk:80/mdhp","02 July 2017","http://web.archive.org/web/20170702201851/http://www.westkentweather.co.uk/mdhp","http://web.archive.org/save/http://www.westkentweather.co.uk/mdhp","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.169649583s"
"2f689b48254aa5b8190f238bc087c16e","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.onlinewebcams.org/mdhp","200","OK","online webcams | webcams from around the world","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","28 June 2007","http://web.archive.org/web/20070628100910/http://www.onlinewebcams.org/mdhp","02 July 2017","http://web.archive.org/web/20170702182105/http://www.onlinewebcams.org/mdhp","http://web.archive.org/save/http://www.onlinewebcams.org/mdhp","","","0.0.6","exponentialDK-httpreserve/0.0.6","980.903361ms"
"4d22bd7e70145c4a7319635e7c40122f","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.rikky.net","200","OK","rikky.* - the school of hard knocks; streets not books","text/html","snapshots are not currently enabled","true","403","Forbidden","","","","","http://web.archive.org/save/http://www.rikky.net","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.186238758s"
"7b7d5f2c70a9af45049891774c8a4d0d","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.livebikinicontest.com","200","OK","","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","12 January 2006","http://web.archive.org/web/20060112123507/http://www.livebikinicontest.com:80/","02 July 2017","http://web.archive.org/web/20170702152445/http://www.livebikinicontest.com/","http://web.archive.org/save/http://www.livebikinicontest.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","5.341013ms"
"95d865801f70731e75b6b8d710aa405f","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.searchenginecloaker.com/?milliondollarhomepage","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152609/http://www.searchenginecloaker.com/?milliondollarhomepage","16 June 2016","http://web.archive.org/web/20160616180227/http://www.searchenginecloaker.com/?milliondollarhomepage","http://web.archive.org/save/http://www.searchenginecloaker.com/?milliondollarhomepage","","","0.0.6","exponentialDK-httpreserve/0.0.6","856.650962ms"
"b3b1589bb705879971706f9be95afaa3","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.worldesigns.com","206","Partial Content","worldesigns incorporated","text/html","snapshots are not currently enabled","true","302","Found","13 October 1999","http://web.archive.org/web/19991013094326/http://worldesigns.com:80/","02 July 2017","http://web.archive.org/web/20170702142906/http://www.worldesigns.com/","http://web.archive.org/save/http://www.worldesigns.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.127605412s"
"73725c1ea3c55a66e91f2182bb2fe9d5","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.pursesforthemasses.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","16 May 2007","http://web.archive.org/web/20070516021643/http://www.pursesforthemasses.com:80/","30 January 2016","http://web.archive.org/web/20160130150400/http://www.pursesforthemasses.com/","http://web.archive.org/save/http://www.pursesforthemasses.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.548729184s"
"5de34089eb6718d0c6b884adf92e3331","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.createcashonline.com","200","OK","","","snapshots are not currently enabled","true","302","Found","07 October 2001","http://web.archive.org/web/20011007150353/http://www.createcashonline.com:80/","02 July 2017","http://web.archive.org/web/20170702151051/http://www.createcashonline.com/","http://web.archive.org/save/http://www.createcashonline.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.988260234s"
"7c4341d6bf62e417cdc9968e4a42b814","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.firehorseglass.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","29 October 2002","http://web.archive.org/web/20021029121938/http://www.firehorseglass.com:80/","02 October 2016","http://web.archive.org/web/20161002104226/http://firehorseglass.com/","http://web.archive.org/save/http://www.firehorseglass.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.320676954s"
"d57ee08604348f859f7803329360bfaf","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.grantsecretsrevealed.com","200","OK","grantsecretsrevealed.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","28 February 2006","http://web.archive.org/web/20060228084008/http://www.grantsecretsrevealed.com:80/","20 April 2017","http://web.archive.org/web/20170420012435/http://grantsecretsrevealed.com/","http://web.archive.org/save/http://www.grantsecretsrevealed.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.755225299s"
"39b34619a26e47746559ca47cc26606f","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.apsiva.com","200","OK","print catalog software","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 July 2001","http://web.archive.org/web/20010723230931/http://www.apsiva.com:80/","02 July 2017","http://web.archive.org/web/20170702192814/http://www.apsiva.com/","http://web.archive.org/save/http://www.apsiva.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","529.575405ms"
"29e731f0486a7e7545e69a22aeb8a029","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=76,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152537/http://loan.ez-signup.com/?quote=76,97","10 April 2016","http://web.archive.org/web/20160410063256/http://loan.ez-signup.com/?quote=76,97","http://web.archive.org/save/http://loan.ez-signup.com/?quote=76,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.206666754s"
"89015eeac0eb023f0af198b33f41a5aa","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=77,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152455/http://loan.ez-signup.com/?quote=77,97","10 April 2016","http://web.archive.org/web/20160410063521/http://loan.ez-signup.com/?quote=77,97","http://web.archive.org/save/http://loan.ez-signup.com/?quote=77,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","69.52748ms"
"50e4a0cf3364cefa4551491802fdaad0","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=78,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152521/http://loan.ez-signup.com/?quote=78,97","10 April 2016","http://web.archive.org/web/20160410065550/http://loan.ez-signup.com/?quote=78,97","http://web.archive.org/save/http://loan.ez-signup.com/?quote=78,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.009395298s"
"e1652c50ef1e5154aad3899caa158827","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=79,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152503/http://loan.ez-signup.com/?quote=79,97","10 April 2016","http://web.archive.org/web/20160410062515/http://loan.ez-signup.com/?quote=79,97","http://web.archive.org/save/http://loan.ez-signup.com/?quote=79,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.442552672s"
"105e6e74686df362be9e06b7fd23c4bf","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=80,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 May 2011","http://web.archive.org/web/20110511151955/http://creditcard.ez-signup.com/?quote=80,97","10 April 2016","http://web.archive.org/web/20160410063218/http://creditcard.ez-signup.com/?quote=80,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=80,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.718030553s"
"aee1574a86d105c285f299ab2a28c37a","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=81,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152235/http://creditcard.ez-signup.com/?quote=81,97","10 April 2016","http://web.archive.org/web/20160410064326/http://creditcard.ez-signup.com/?quote=81,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=81,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.896697896s"
"0be3ed6b1db5857bf5938f38b9ca6c9a","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=82,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152422/http://creditcard.ez-signup.com/?quote=82,97","10 April 2016","http://web.archive.org/web/20160410064839/http://creditcard.ez-signup.com/?quote=82,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=82,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.174391516s"
"a54448207760b8a5f82e3f2f2dfd6698","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=83,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152159/http://creditcard.ez-signup.com/?quote=83,97","10 April 2016","http://web.archive.org/web/20160410065514/http://creditcard.ez-signup.com/?quote=83,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=83,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","419.694512ms"
"020af696262e2cb27ebd609280de8721","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=84,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152346/http://creditcard.ez-signup.com/?quote=84,97","10 April 2016","http://web.archive.org/web/20160410070457/http://creditcard.ez-signup.com/?quote=84,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=84,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.187891374s"
"7425b36838009a749d38c5db7c8cb713","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=85,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152255/http://creditcard.ez-signup.com/?quote=85,97","10 April 2016","http://web.archive.org/web/20160410064014/http://creditcard.ez-signup.com/?quote=85,97","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=85,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.370232345s"
"c4c2c2fbb707da4d8230a2a65c4f2791","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.stephenplatt.com/pixels","404","Not Found","404 not found","text/html; charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","04 July 2006","http://web.archive.org/web/20060704215725/http://www.stephenplatt.com:80/pixels/","03 July 2017","http://web.archive.org/web/20170703091808/http://www.stephenplatt.com/pixels","http://web.archive.org/save/http://www.stephenplatt.com/pixels","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.555978649s"
"65e4ad74eb376fe931768e0d1462e176","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=86,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142111/http://insurance.ez-signup.com/?quote=86,97","10 April 2016","http://web.archive.org/web/20160410070203/http://insurance.ez-signup.com/?quote=86,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=86,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.947326505s"
"471244d36974bd21f096bef06631c51b","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=87,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142303/http://insurance.ez-signup.com/?quote=87,97","10 April 2016","http://web.archive.org/web/20160410061810/http://insurance.ez-signup.com/?quote=87,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=87,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.327686683s"
"2c928417d1b13c49ebf22e88566705cb","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=88,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142331/http://insurance.ez-signup.com/?quote=88,97","10 April 2016","http://web.archive.org/web/20160410065420/http://insurance.ez-signup.com/?quote=88,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=88,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.572427098s"
"d14ee061b3d7f8742a9aac48dd665848","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.cambridgeantiquelighting.co.uk","200","OK","cursos da web","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 January 2004","http://web.archive.org/web/20040118123150/http://www.cambridgeantiquelighting.co.uk:80/","23 April 2017","http://web.archive.org/web/20170423014422/http://cambridgeantiquelighting.co.uk/","http://web.archive.org/save/http://www.cambridgeantiquelighting.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.195675439s"
"4fc312a1cb08213cbe28cce2fa78c1bf","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=89,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142447/http://insurance.ez-signup.com/?quote=89,97","10 April 2016","http://web.archive.org/web/20160410065001/http://insurance.ez-signup.com/?quote=89,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=89,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","530.623084ms"
"0d065c02a2ce4fae3fd77604ab8e8136","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=90,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142600/http://insurance.ez-signup.com/?quote=90,97","10 April 2016","http://web.archive.org/web/20160410065244/http://insurance.ez-signup.com/?quote=90,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=90,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.343580399s"
"605cf521bd600f77bb2971b4cf97bed1","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=91,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142651/http://insurance.ez-signup.com/?quote=91,97","10 April 2016","http://web.archive.org/web/20160410062649/http://insurance.ez-signup.com/?quote=91,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=91,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","810.872523ms"
"ddef364e35c37c54220ffbcd454920b9","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=93,97","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142755/http://insurance.ez-signup.com/?quote=93,97","10 April 2016","http://web.archive.org/web/20160410063503/http://insurance.ez-signup.com/?quote=93,97","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=93,97","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.031382839s"
"402b652de1c6094ea88cca1dadc27a58","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=76,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152511/http://loan.ez-signup.com/?quote=76,98","10 April 2016","http://web.archive.org/web/20160410061733/http://loan.ez-signup.com/?quote=76,98","http://web.archive.org/save/http://loan.ez-signup.com/?quote=76,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.19170682s"
"91afe57b6eca7658770f5be9f920424a","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=77,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152607/http://loan.ez-signup.com/?quote=77,98","10 April 2016","http://web.archive.org/web/20160410064756/http://loan.ez-signup.com/?quote=77,98","http://web.archive.org/save/http://loan.ez-signup.com/?quote=77,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","982.364247ms"
"1ddd9e4633ee7f753647ed17bee07f60","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.duncanda.com/sean.html","200","OK","duncanda.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","10 January 2004","http://web.archive.org/web/20040110170958/http://duncanda.com:80/Sean.html","02 July 2017","http://web.archive.org/web/20170702200118/http://www.duncanda.com/sean.html","http://web.archive.org/save/http://www.duncanda.com/sean.html","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.036481876s"
"6ff613a44985ffa026a3fd1ca4a834a2","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=78,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152544/http://loan.ez-signup.com/?quote=78,98","10 April 2016","http://web.archive.org/web/20160410070552/http://loan.ez-signup.com/?quote=78,98","http://web.archive.org/save/http://loan.ez-signup.com/?quote=78,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.443136086s"
"fe61b761e8a9781cba604c97ed636d3c","The Million Dollar Homepage - Own a piece of internet history!.html","http://loan.ez-signup.com/?quote=79,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152449/http://loan.ez-signup.com/?quote=79,98","10 April 2016","http://web.archive.org/web/20160410070413/http://loan.ez-signup.com/?quote=79,98","http://web.archive.org/save/http://loan.ez-signup.com/?quote=79,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.931318707s"
"dfefe85843979e7d6d7c0ce6a2d23756","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=80,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152502/http://creditcard.ez-signup.com/?quote=80,98","10 April 2016","http://web.archive.org/web/20160410060418/http://creditcard.ez-signup.com/?quote=80,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=80,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.431097716s"
"6edd4e0fc845c6df53cfd4c1d25fd714","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=81,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152245/http://creditcard.ez-signup.com/?quote=81,98","10 April 2016","http://web.archive.org/web/20160410063225/http://creditcard.ez-signup.com/?quote=81,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=81,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.453232453s"
"bd375e756ad63077137910728378c374","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=82,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152436/http://creditcard.ez-signup.com/?quote=82,98","10 April 2016","http://web.archive.org/web/20160410061701/http://creditcard.ez-signup.com/?quote=82,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=82,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.538134741s"
"65c7d563e19a873ac3e274f02d4983d9","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=84,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152150/http://creditcard.ez-signup.com/?quote=84,98","10 April 2016","http://web.archive.org/web/20160410070447/http://creditcard.ez-signup.com/?quote=84,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=84,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.242491477s"
"1a3049756a86358382aeabd17791000b","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=83,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152338/http://creditcard.ez-signup.com/?quote=83,98","10 April 2016","http://web.archive.org/web/20160410064143/http://creditcard.ez-signup.com/?quote=83,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=83,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.279736345s"
"bbd44049a4bb7f009e07da36761154e6","The Million Dollar Homepage - Own a piece of internet history!.html","http://creditcard.ez-signup.com/?quote=85,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611152135/http://creditcard.ez-signup.com/?quote=85,98","10 April 2016","http://web.archive.org/web/20160410063029/http://creditcard.ez-signup.com/?quote=85,98","http://web.archive.org/save/http://creditcard.ez-signup.com/?quote=85,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.092676308s"
"8b996b86b0610e2f059b08a350c83f54","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=86,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142159/http://insurance.ez-signup.com/?quote=86,98","10 April 2016","http://web.archive.org/web/20160410062320/http://insurance.ez-signup.com/?quote=86,98","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=86,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.568060784s"
"e29d552e41670434537379ce4810a2f2","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=87,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142309/http://insurance.ez-signup.com/?quote=87,98","10 April 2016","http://web.archive.org/web/20160410065738/http://insurance.ez-signup.com/?quote=87,98","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=87,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.209619719s"
"64cb948c54eba5866666168861d0506e","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=88,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142414/http://insurance.ez-signup.com/?quote=88,98","10 April 2016","http://web.archive.org/web/20160410070555/http://insurance.ez-signup.com/?quote=88,98","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=88,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","149.18575ms"
"d8e0f274ef0ebd7e550571dcd79f18d8","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=89,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142501/http://insurance.ez-signup.com/?quote=89,98","10 April 2016","http://web.archive.org/web/20160410061700/http://insurance.ez-signup.com/?quote=89,98","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=89,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.860509419s"
"5eecce143280672dfdc60efbb2b0a071","The Million Dollar Homepage - Own a piece of internet history!.html","http://insurance.ez-signup.com/?quote=90,98","200","OK","ez-signup.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ez-signup resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","18 August 2011","http://web.archive.org/web/20110818142626/http://insurance.ez-signup.com/?quote=90,98","10 April 2016","http://web.archive.org/web/20160410062351/http://insurance.ez-signup.com/?quote=90,98","http://web.archive.org/save/http://insurance.ez-signup.com/?quote=90,98","","","0.0.6","exponentialDK-httpreserve/0.0.6","385.722861ms"
